33,https://www.ricardocuisine.com/recettes/8131-galette-perse-aux-herbes-kuku-sabzi,Galette perse aux herbes (Kuku Sabzi),Cette galette d'origine perse évoque la fraîcheur! Cette recette verte et revigorante comblera vos petits creux!,40 MIN,20 MIN,Ne s'applique pas,14,5
34,https://www.ricardocuisine.com/recettes/8224-wraps-de-laitue-au-vege-pate,Wraps de laitue au végé-pâté,"Prêt en seulement 30 minutes, cette recette de wraps de laitue au végé-pâté est idéal pour vos lunchs de semaine!",20 MIN,Ne s'applique pas,Ne s'applique pas,8,2
35,https://www.ricardocuisine.com/recettes/8085-tofu-brouille-a-la-mexicaine,Tofu brouillé à la mexicaine,"Le tofu est une super protéine végétale, qui s’apprête autant au déjeuner, à l’heure du lunch qu’au souper. Notre recette lui incorpore du piment jalapeño, du cumin et du paprika fumé, ce qui lui donne une saveur à la mexicaine.",15 MIN,13 MIN,Ne s'applique pas,13,3
36,https://www.ricardocuisine.com/recettes/8396-sandwichs-au-tempeh-barbecue-et-salade-de-chou,Sandwichs au tempeh barbecue  et salade de chou,Sandwichs véganes au tempeh barbecue et salade de chou,30 MIN,6 MIN,Ne s'applique pas,10,3
37,https://www.ricardocuisine.com/recettes/8360-sandwichs-de-tofu-grille,Sandwichs de tofu grillé,Recette de Ricardo de sandwichs de tofu grillé,25 MIN,5 MIN,15 H,14,5
38,https://www.ricardocuisine.com/recettes/8333-soupe-aux-lentilles-et-au-kale-a-l-autocuiseur,Soupe aux lentilles et au kale à l’autocuiseur,Cuisinez cette délicieuse recette de soupe aux lentilles et au kale dans votre autocuiseur électrique RICARDO ou bien dans votre Instant Pot.,30 MIN,45 MIN,Ne s'applique pas,9,3
39,https://www.ricardocuisine.com/recettes/8326-quinoa-aux-legumes-grilles-et-au-tofu,Quinoa aux légumes grillés et au tofu,Essayez cette recette végétalienne de quinoa aux légumes grillés et au tofu de Ricardo.,30 MIN,30 MIN,Ne s'applique pas,14,7
40,https://www.ricardocuisine.com/recettes/8243-pizza-aux-epinards-et-a-la-feta,Pizza aux épinards et à la feta,"Quand ta famille et tes amis goûteront à ta pizza, ils auront l’impression d’être téléportés en Grèce !",10 MIN,15 MIN,Ne s'applique pas,7,3
41,https://www.ricardocuisine.com/recettes/8746-bol-express-a-l-oeuf-mollet-betterave-houmous-et-pitas-grilles,"Bol express à l'oeuf mollet, betterave, houmous et pitas grillés","Celui qu’on surnomme « le rapido » est préparé à partir de produits du commerce, dont des betteraves cuites et emballées sous vide.",15 MIN,12 MIN,Ne s'applique pas,11,6
42,https://www.ricardocuisine.com/recettes/8737-saute-d-aubergines-de-tofu-et-de-concombres-a-l-arachide,"Sauté d’aubergines, de tofu et de concombres à l’arachide","Cette recette végétarienne nécessite peu d’ingrédients et se prépare en deux temps, trois mouvements. Elle a été pensée pour simplifier les soirs de semaine et plaire à toute la famille.",15 MIN,10 MIN,Ne s'applique pas,13,4
43,https://www.ricardocuisine.com/recettes/8721-creme-de-mais-au-tofu-barbecue,Crème de maïs au tofu barbecue,"Cette recette vitaminée nécessite peu d’ingrédients et se prépare en deux temps, trois mouvements. Elle a été pensée pour simplifier les soirs de semaine et plaire à toute la famille.",30 MIN,35 MIN,Ne s'applique pas,12,4
44,https://www.ricardocuisine.com/recettes/8654-gratin-de-chou-fleur-a-l-epeautre,Gratin de chou-fleur à l’épeautre,La douceur de la sauce béchamel et du chou-fleur associée à la texture des grains d’épeautre puis du fromage filant feront de cette casserole végé un « mets découverte » de Noël.,30 MIN,45 MIN,Ne s'applique pas,16,7
45,https://www.ricardocuisine.com/recettes/8615-veloute-de-courge-et-de-fenouil-au-poivre-rose,Velouté de courge et de fenouil au poivre rose,Ce délicieux velouté végétarien mettra l'eau à la bouche à vos invités!,25 MIN,35 MIN,Ne s'applique pas,7,3
46,https://www.ricardocuisine.com/recettes/8596-pate-chinois-vegetarien,Pâté chinois végétarien,"Voici notre recette de pâté chinois végétarien! On vous promet, vous ne serez absolument pas déçu!",35 MIN,1 H 20 MIN,Ne s'applique pas,15,6
47,https://www.ricardocuisine.com/recettes/8572-substitut-vegetalien-de-parmesan,Substitut végétalien de parmesan,"Venez substituez le fromage parmesan régulier avec cette option végétalienne! Délicieuse et facile à faire, elle se prépare en 5 minutes!",5 MIN,Ne s'applique pas,Ne s'applique pas,4,2
48,https://www.ricardocuisine.com/recettes/8571-spaghettis-aux-boulettes-a-l-aubergine-et-a-la-sauce-tomate,Spaghettis aux boulettes à l’aubergine et à la sauce tomate,Ce spaghettis aux boulettes végétalien est un classique revisité qui vaut la peine d'être cuisiné!,40 MIN,30 MIN,Ne s'applique pas,12,6
49,https://www.ricardocuisine.com/recettes/8559-cari-de-lentilles-et-de-courge-a-l-autocuiseur,Cari de lentilles et de courge à l’autocuiseur,Finissez vos fonds de frigos et placards en confectionnant cette délicieuse recette de cari de lentilles et de courge à l'autocuiseur!,15 MIN,35 MIN,Ne s'applique pas,14,3
50,https://www.ricardocuisine.com/recettes/8556-chili-vegetarien-aux-edamames,Chili végétarien aux edamames,"Ce chili végétarien est délicieux et rapide à faire: le parfait repas d'automne... en plus, d'être santé!",15 MIN,35 MIN,Ne s'applique pas,12,3
51,https://www.ricardocuisine.com/recettes/8548-tartines-grillees-aux-courgettes-et-salade-de-tomates-et-de-fraises-a-la-menthe,Tartines grillées aux courgettes et salade  de tomates et de fraises à la menthe,Ce mélange d'ingrédients sur des tartines de pain naan vous laissera bouche-bée tellement il est délicieux!,20 MIN,10 MIN,Ne s'applique pas,15,7
52,https://www.ricardocuisine.com/recettes/8482-samosas-deconstruits-et-cari-de-pois-chiches,Samosas déconstruits et  cari de pois chiches,Cette recette vitaminée est rapide et facile à préparer! Elle simplifiera vos soirs de semaine et plaira à toute la famille!,30 MIN,25 MIN,Ne s'applique pas,18,2
53,https://www.ricardocuisine.com/recettes/8131-galette-perse-aux-herbes-kuku-sabzi,Galette perse aux herbes (Kuku Sabzi),Cette galette d'origine perse évoque la fraîcheur! Cette recette verte et revigorante comblera vos petits creux!,40 MIN,20 MIN,Ne s'applique pas,14,5
54,https://www.ricardocuisine.com/recettes/8224-wraps-de-laitue-au-vege-pate,Wraps de laitue au végé-pâté,"Prêt en seulement 30 minutes, cette recette de wraps de laitue au végé-pâté est idéal pour vos lunchs de semaine!",20 MIN,Ne s'applique pas,Ne s'applique pas,8,2
55,https://www.ricardocuisine.com/recettes/8085-tofu-brouille-a-la-mexicaine,Tofu brouillé à la mexicaine,"Le tofu est une super protéine végétale, qui s’apprête autant au déjeuner, à l’heure du lunch qu’au souper. Notre recette lui incorpore du piment jalapeño, du cumin et du paprika fumé, ce qui lui donne une saveur à la mexicaine.",15 MIN,13 MIN,Ne s'applique pas,13,3
56,https://www.ricardocuisine.com/recettes/8396-sandwichs-au-tempeh-barbecue-et-salade-de-chou,Sandwichs au tempeh barbecue  et salade de chou,Sandwichs véganes au tempeh barbecue et salade de chou,30 MIN,6 MIN,Ne s'applique pas,10,3
57,https://www.ricardocuisine.com/recettes/8360-sandwichs-de-tofu-grille,Sandwichs de tofu grillé,Recette de Ricardo de sandwichs de tofu grillé,25 MIN,5 MIN,15 H,14,5
58,https://www.ricardocuisine.com/recettes/8333-soupe-aux-lentilles-et-au-kale-a-l-autocuiseur,Soupe aux lentilles et au kale à l’autocuiseur,Cuisinez cette délicieuse recette de soupe aux lentilles et au kale dans votre autocuiseur électrique RICARDO ou bien dans votre Instant Pot.,30 MIN,45 MIN,Ne s'applique pas,9,3
59,https://www.ricardocuisine.com/recettes/8326-quinoa-aux-legumes-grilles-et-au-tofu,Quinoa aux légumes grillés et au tofu,Essayez cette recette végétalienne de quinoa aux légumes grillés et au tofu de Ricardo.,30 MIN,30 MIN,Ne s'applique pas,14,7
60,https://www.ricardocuisine.com/recettes/8243-pizza-aux-epinards-et-a-la-feta,Pizza aux épinards et à la feta,"Quand ta famille et tes amis goûteront à ta pizza, ils auront l’impression d’être téléportés en Grèce !",10 MIN,15 MIN,Ne s'applique pas,7,3
61,https://www.ricardocuisine.com/recettes/8746-bol-express-a-l-oeuf-mollet-betterave-houmous-et-pitas-grilles,"Bol express à l'oeuf mollet, betterave, houmous et pitas grillés","Celui qu’on surnomme « le rapido » est préparé à partir de produits du commerce, dont des betteraves cuites et emballées sous vide.",15 MIN,12 MIN,Ne s'applique pas,11,6
62,https://www.ricardocuisine.com/recettes/8737-saute-d-aubergines-de-tofu-et-de-concombres-a-l-arachide,"Sauté d’aubergines, de tofu et de concombres à l’arachide","Cette recette végétarienne nécessite peu d’ingrédients et se prépare en deux temps, trois mouvements. Elle a été pensée pour simplifier les soirs de semaine et plaire à toute la famille.",15 MIN,10 MIN,Ne s'applique pas,13,4
63,https://www.ricardocuisine.com/recettes/8721-creme-de-mais-au-tofu-barbecue,Crème de maïs au tofu barbecue,"Cette recette vitaminée nécessite peu d’ingrédients et se prépare en deux temps, trois mouvements. Elle a été pensée pour simplifier les soirs de semaine et plaire à toute la famille.",30 MIN,35 MIN,Ne s'applique pas,12,4
64,https://www.ricardocuisine.com/recettes/8654-gratin-de-chou-fleur-a-l-epeautre,Gratin de chou-fleur à l’épeautre,La douceur de la sauce béchamel et du chou-fleur associée à la texture des grains d’épeautre puis du fromage filant feront de cette casserole végé un « mets découverte » de Noël.,30 MIN,45 MIN,Ne s'applique pas,16,7
65,https://www.ricardocuisine.com/recettes/8615-veloute-de-courge-et-de-fenouil-au-poivre-rose,Velouté de courge et de fenouil au poivre rose,Ce délicieux velouté végétarien mettra l'eau à la bouche à vos invités!,25 MIN,35 MIN,Ne s'applique pas,7,3
66,https://www.ricardocuisine.com/recettes/8596-pate-chinois-vegetarien,Pâté chinois végétarien,"Voici notre recette de pâté chinois végétarien! On vous promet, vous ne serez absolument pas déçu!",35 MIN,1 H 20 MIN,Ne s'applique pas,15,6
67,https://www.ricardocuisine.com/recettes/8572-substitut-vegetalien-de-parmesan,Substitut végétalien de parmesan,"Venez substituez le fromage parmesan régulier avec cette option végétalienne! Délicieuse et facile à faire, elle se prépare en 5 minutes!",5 MIN,Ne s'applique pas,Ne s'applique pas,4,2
68,https://www.ricardocuisine.com/recettes/8571-spaghettis-aux-boulettes-a-l-aubergine-et-a-la-sauce-tomate,Spaghettis aux boulettes à l’aubergine et à la sauce tomate,Ce spaghettis aux boulettes végétalien est un classique revisité qui vaut la peine d'être cuisiné!,40 MIN,30 MIN,Ne s'applique pas,12,6
69,https://www.ricardocuisine.com/recettes/8559-cari-de-lentilles-et-de-courge-a-l-autocuiseur,Cari de lentilles et de courge à l’autocuiseur,Finissez vos fonds de frigos et placards en confectionnant cette délicieuse recette de cari de lentilles et de courge à l'autocuiseur!,15 MIN,35 MIN,Ne s'applique pas,14,3
70,https://www.ricardocuisine.com/recettes/8556-chili-vegetarien-aux-edamames,Chili végétarien aux edamames,"Ce chili végétarien est délicieux et rapide à faire: le parfait repas d'automne... en plus, d'être santé!",15 MIN,35 MIN,Ne s'applique pas,12,3
71,https://www.ricardocuisine.com/recettes/8548-tartines-grillees-aux-courgettes-et-salade-de-tomates-et-de-fraises-a-la-menthe,Tartines grillées aux courgettes et salade  de tomates et de fraises à la menthe,Ce mélange d'ingrédients sur des tartines de pain naan vous laissera bouche-bée tellement il est délicieux!,20 MIN,10 MIN,Ne s'applique pas,15,7
72,https://www.ricardocuisine.com/recettes/8482-samosas-deconstruits-et-cari-de-pois-chiches,Samosas déconstruits et  cari de pois chiches,Cette recette vitaminée est rapide et facile à préparer! Elle simplifiera vos soirs de semaine et plaira à toute la famille!,30 MIN,25 MIN,Ne s'applique pas,18,2
73,https://www.ricardocuisine.com/recettes/8131-galette-perse-aux-herbes-kuku-sabzi,Galette perse aux herbes (Kuku Sabzi),Cette galette d'origine perse évoque la fraîcheur! Cette recette verte et revigorante comblera vos petits creux!,40 MIN,20 MIN,Ne s'applique pas,14,5
74,https://www.ricardocuisine.com/recettes/8224-wraps-de-laitue-au-vege-pate,Wraps de laitue au végé-pâté,"Prêt en seulement 30 minutes, cette recette de wraps de laitue au végé-pâté est idéal pour vos lunchs de semaine!",20 MIN,Ne s'applique pas,Ne s'applique pas,8,2
75,https://www.ricardocuisine.com/recettes/8085-tofu-brouille-a-la-mexicaine,Tofu brouillé à la mexicaine,"Le tofu est une super protéine végétale, qui s’apprête autant au déjeuner, à l’heure du lunch qu’au souper. Notre recette lui incorpore du piment jalapeño, du cumin et du paprika fumé, ce qui lui donne une saveur à la mexicaine.",15 MIN,13 MIN,Ne s'applique pas,13,3
76,https://www.ricardocuisine.com/recettes/8396-sandwichs-au-tempeh-barbecue-et-salade-de-chou,Sandwichs au tempeh barbecue  et salade de chou,Sandwichs véganes au tempeh barbecue et salade de chou,30 MIN,6 MIN,Ne s'applique pas,10,3
77,https://www.ricardocuisine.com/recettes/8360-sandwichs-de-tofu-grille,Sandwichs de tofu grillé,Recette de Ricardo de sandwichs de tofu grillé,25 MIN,5 MIN,15 H,14,5
78,https://www.ricardocuisine.com/recettes/8333-soupe-aux-lentilles-et-au-kale-a-l-autocuiseur,Soupe aux lentilles et au kale à l’autocuiseur,Cuisinez cette délicieuse recette de soupe aux lentilles et au kale dans votre autocuiseur électrique RICARDO ou bien dans votre Instant Pot.,30 MIN,45 MIN,Ne s'applique pas,9,3
79,https://www.ricardocuisine.com/recettes/8326-quinoa-aux-legumes-grilles-et-au-tofu,Quinoa aux légumes grillés et au tofu,Essayez cette recette végétalienne de quinoa aux légumes grillés et au tofu de Ricardo.,30 MIN,30 MIN,Ne s'applique pas,14,7
80,https://www.ricardocuisine.com/recettes/8243-pizza-aux-epinards-et-a-la-feta,Pizza aux épinards et à la feta,"Quand ta famille et tes amis goûteront à ta pizza, ils auront l’impression d’être téléportés en Grèce !",10 MIN,15 MIN,Ne s'applique pas,7,3
81,https://www.ricardocuisine.com/recettes/8746-bol-express-a-l-oeuf-mollet-betterave-houmous-et-pitas-grilles,"Bol express à l'oeuf mollet, betterave, houmous et pitas grillés","Celui qu’on surnomme « le rapido » est préparé à partir de produits du commerce, dont des betteraves cuites et emballées sous vide.",15 MIN,12 MIN,Ne s'applique pas,11,6
82,https://www.ricardocuisine.com/recettes/8737-saute-d-aubergines-de-tofu-et-de-concombres-a-l-arachide,"Sauté d’aubergines, de tofu et de concombres à l’arachide","Cette recette végétarienne nécessite peu d’ingrédients et se prépare en deux temps, trois mouvements. Elle a été pensée pour simplifier les soirs de semaine et plaire à toute la famille.",15 MIN,10 MIN,Ne s'applique pas,13,4
83,https://www.ricardocuisine.com/recettes/8721-creme-de-mais-au-tofu-barbecue,Crème de maïs au tofu barbecue,"Cette recette vitaminée nécessite peu d’ingrédients et se prépare en deux temps, trois mouvements. Elle a été pensée pour simplifier les soirs de semaine et plaire à toute la famille.",30 MIN,35 MIN,Ne s'applique pas,12,4
84,https://www.ricardocuisine.com/recettes/8654-gratin-de-chou-fleur-a-l-epeautre,Gratin de chou-fleur à l’épeautre,La douceur de la sauce béchamel et du chou-fleur associée à la texture des grains d’épeautre puis du fromage filant feront de cette casserole végé un « mets découverte » de Noël.,30 MIN,45 MIN,Ne s'applique pas,16,7
85,https://www.ricardocuisine.com/recettes/8615-veloute-de-courge-et-de-fenouil-au-poivre-rose,Velouté de courge et de fenouil au poivre rose,Ce délicieux velouté végétarien mettra l'eau à la bouche à vos invités!,25 MIN,35 MIN,Ne s'applique pas,7,3
86,https://www.ricardocuisine.com/recettes/8596-pate-chinois-vegetarien,Pâté chinois végétarien,"Voici notre recette de pâté chinois végétarien! On vous promet, vous ne serez absolument pas déçu!",35 MIN,1 H 20 MIN,Ne s'applique pas,15,6
87,https://www.ricardocuisine.com/recettes/8572-substitut-vegetalien-de-parmesan,Substitut végétalien de parmesan,"Venez substituez le fromage parmesan régulier avec cette option végétalienne! Délicieuse et facile à faire, elle se prépare en 5 minutes!",5 MIN,Ne s'applique pas,Ne s'applique pas,4,2
88,https://www.ricardocuisine.com/recettes/8571-spaghettis-aux-boulettes-a-l-aubergine-et-a-la-sauce-tomate,Spaghettis aux boulettes à l’aubergine et à la sauce tomate,Ce spaghettis aux boulettes végétalien est un classique revisité qui vaut la peine d'être cuisiné!,40 MIN,30 MIN,Ne s'applique pas,12,6
89,https://www.ricardocuisine.com/recettes/8559-cari-de-lentilles-et-de-courge-a-l-autocuiseur,Cari de lentilles et de courge à l’autocuiseur,Finissez vos fonds de frigos et placards en confectionnant cette délicieuse recette de cari de lentilles et de courge à l'autocuiseur!,15 MIN,35 MIN,Ne s'applique pas,14,3
90,https://www.ricardocuisine.com/recettes/8556-chili-vegetarien-aux-edamames,Chili végétarien aux edamames,"Ce chili végétarien est délicieux et rapide à faire: le parfait repas d'automne... en plus, d'être santé!",15 MIN,35 MIN,Ne s'applique pas,12,3
91,https://www.ricardocuisine.com/recettes/8548-tartines-grillees-aux-courgettes-et-salade-de-tomates-et-de-fraises-a-la-menthe,Tartines grillées aux courgettes et salade  de tomates et de fraises à la menthe,Ce mélange d'ingrédients sur des tartines de pain naan vous laissera bouche-bée tellement il est délicieux!,20 MIN,10 MIN,Ne s'applique pas,15,7
92,https://www.ricardocuisine.com/recettes/8482-samosas-deconstruits-et-cari-de-pois-chiches,Samosas déconstruits et  cari de pois chiches,Cette recette vitaminée est rapide et facile à préparer! Elle simplifiera vos soirs de semaine et plaira à toute la famille!,30 MIN,25 MIN,Ne s'applique pas,18,2
93,https://www.ricardocuisine.com/recettes/8131-galette-perse-aux-herbes-kuku-sabzi,Galette perse aux herbes (Kuku Sabzi),Cette galette d'origine perse évoque la fraîcheur! Cette recette verte et revigorante comblera vos petits creux!,40 MIN,20 MIN,Ne s'applique pas,14,5
94,https://www.ricardocuisine.com/recettes/8224-wraps-de-laitue-au-vege-pate,Wraps de laitue au végé-pâté,"Prêt en seulement 30 minutes, cette recette de wraps de laitue au végé-pâté est idéal pour vos lunchs de semaine!",20 MIN,Ne s'applique pas,Ne s'applique pas,8,2
95,https://www.ricardocuisine.com/recettes/8085-tofu-brouille-a-la-mexicaine,Tofu brouillé à la mexicaine,"Le tofu est une super protéine végétale, qui s’apprête autant au déjeuner, à l’heure du lunch qu’au souper. Notre recette lui incorpore du piment jalapeño, du cumin et du paprika fumé, ce qui lui donne une saveur à la mexicaine.",15 MIN,13 MIN,Ne s'applique pas,13,3
